,zipcode,month,year,totalcustomers_elec,totalkwh,class_factor,combined_factor,num_farmers,num_residents,num_workers,num_officers,totalcustomers_gas,totalthm,gas_residential,gas_commercial
52581,94945,12,2016,654,4611460,1,1,,,,654.0,355.0,111286.0,,111286.0
52582,94947,10,2016,285,1870067,1,1,,,,285.0,,,,
52583,94947,11,2016,286,1712884,1,1,,,,286.0,163.0,25987.0,,25987.0
52584,94947,12,2016,285,1797206,1,1,,,,285.0,163.0,42001.0,,42001.0
52585,94949,10,2016,1506,10890909,1,0,,,,1506.0,710.0,97416.0,,97416.0
52586,94949,11,2016,1507,10322316,1,0,,,,1507.0,714.0,125203.0,,125203.0
52587,94949,12,2016,1507,10789222,1,0,,,,1507.0,716.0,218986.0,,218986.0
52588,94952,10,2016,1793,7944865,1,0,,,,1793.0,,,,
52589,94952,11,2016,1797,7719650,1,0,,,,1797.0,1065.0,205347.0,,205347.0
52590,94952,12,2016,1550,6683024,1,1,,,,1550.0,798.0,254139.0,,254139.0
52591,94954,10,2016,930,10921097,1,0,,,,930.0,,,,
52592,94954,11,2016,934,10392904,1,0,,,,934.0,,,,
52593,94954,12,2016,933,10447717,1,0,,,,933.0,,,,
52594,94960,10,2016,462,1459658,1,0,,,,462.0,,,,
52595,94960,11,2016,466,1406366,1,0,,,,466.0,,,,
52596,94960,12,2016,462,1482525,1,0,,,,462.0,,,,
52597,94965,10,2016,583,3016694,1,1,,,,583.0,,,,
52598,94965,11,2016,581,2921686,1,1,,,,581.0,,,,
52599,94965,12,2016,581,3170448,1,1,,,,581.0,,,,
52600,94971,12,2016,64,132368,1,0,,,,64.0,,,,
52601,95003,10,2016,513,1792878,1,1,,,,513.0,,,,
52602,95003,11,2016,515,1714584,1,1,,,,515.0,,,,
52603,95003,12,2016,515,1657539,1,1,,,,515.0,,,,
52604,95006,10,2016,288,704278,1,0,,,,288.0,,,,
52605,95006,11,2016,287,687133,1,0,,,,287.0,,,,
52606,95006,12,2016,288,737164,1,0,,,,288.0,,,,
52607,95008,10,2016,1834,11589186,1,0,,,,1834.0,1086.0,193790.0,,193790.0
52608,95008,11,2016,1842,10793546,1,0,,,,1842.0,1091.0,241004.0,,241004.0
52609,95008,12,2016,1839,10795112,1,0,,,,1839.0,1098.0,369777.0,,369777.0
52610,95010,10,2016,544,3069315,1,1,,,,544.0,306.0,52662.0,,52662.0
52611,95010,11,2016,544,2982325,1,0,,,,544.0,,,,
52612,95010,12,2016,544,2802883,1,1,,,,544.0,307.0,89941.0,,89941.0
52613,95014,10,2016,6661,66633971,1,0,,,,6661.0,1939.0,594529.0,,594529.0
52614,95014,11,2016,6684,62163730,1,0,,,,6684.0,1941.0,733745.0,,733745.0
52615,95014,12,2016,6025,51541924,1,0,,,,6025.0,1948.0,1038978.0,,1038978.0
52616,95018,10,2016,266,1125076,1,0,,,,266.0,,,,
52617,95018,11,2016,264,1067415,1,0,,,,264.0,,,,
52618,95018,12,2016,264,1140073,1,0,,,,264.0,,,,
52619,95020,10,2016,1783,14169235,1,0,,,,1783.0,2684.0,587450.0,,587450.0
52620,95020,11,2016,1789,13175552,1,0,,,,1789.0,1011.0,222983.0,,222983.0
52621,95020,12,2016,1785,13113930,1,0,,,,1785.0,,,,
52622,95023,10,2016,1253,8035879,1,1,,,,1253.0,568.0,147518.0,,147518.0
52623,95023,11,2016,1257,7283497,1,1,,,,1257.0,567.0,152883.0,,152883.0
52624,95023,12,2016,1261,7241893,1,0,,,,1261.0,,,,
52625,95030,10,2016,665,2897462,1,1,,,,665.0,399.0,73503.0,,73503.0
52626,95030,11,2016,667,2705945,1,1,,,,667.0,401.0,91617.0,,91617.0
52627,95030,12,2016,666,2825222,1,0,,,,666.0,,,,
52628,95032,10,2016,685,6752614,1,1,,,,685.0,375.0,101341.0,,101341.0
52629,95032,11,2016,686,6300150,1,1,,,,686.0,377.0,122193.0,,122193.0
52630,95032,12,2016,686,6181505,1,0,,,,686.0,,,,
52631,95035,10,2016,1928,34766851,1,0,,,,1928.0,,,,
52632,95035,11,2016,1931,31711596,1,1,,,,1931.0,931.0,477548.0,,477548.0
52633,95035,12,2016,1923,30718915,1,1,,,,1923.0,,,,
52634,95037,10,2016,1667,12301385,1,0,,,,1667.0,1178.0,224088.0,,224088.0
52635,95037,11,2016,1462,10963817,1,0,,,,1462.0,1283.0,296174.0,,296174.0
52636,95037,12,2016,1475,10900275,1,0,,,,1475.0,845.0,333041.0,,333041.0
52637,95045,10,2016,272,991748,1,0,,,,272.0,,,,
52638,95045,11,2016,272,981062,1,0,,,,272.0,,,,
52639,95045,12,2016,272,1029709,1,0,,,,272.0,,,,
52640,95046,11,2016,222,669482,1,0,,,,222.0,,,,
52641,95046,12,2016,223,683647,1,1,,,,223.0,,,,
52642,95060,10,2016,1543,8766492,1,0,,,,1543.0,926.0,177564.0,,177564.0
52643,95060,11,2016,1549,8548393,1,0,,,,1549.0,929.0,209165.0,,209165.0
52644,95060,12,2016,1554,8730127,1,0,,,,1554.0,931.0,311339.0,,311339.0
52645,95062,10,2016,880,3279233,1,1,,,,880.0,604.0,80855.0,,80855.0
52646,95062,11,2016,883,3161978,1,1,,,,883.0,605.0,96313.0,,96313.0
52647,95062,12,2016,883,3423198,1,1,,,,883.0,607.0,145011.0,,145011.0
52648,95066,10,2016,532,4414737,1,1,,,,532.0,,,,
52649,95066,11,2016,538,4240836,1,1,,,,538.0,,,,
52650,95066,12,2016,541,4373745,1,0,,,,541.0,524.0,195160.0,,195160.0
52651,95073,10,2016,646,2953281,1,0,,,,646.0,,,,
52652,95073,11,2016,646,2814631,1,0,,,,646.0,,,,
52653,95073,12,2016,648,2761227,1,0,,,,648.0,,,,
52654,95075,10,2016,36,77262,1,1,,,,36.0,36.0,77262.0,,77262.0
52655,95075,11,2016,36,63614,1,1,,,,36.0,36.0,63614.0,,63614.0
52656,95075,12,2016,36,62091,1,1,,,,36.0,36.0,62091.0,,62091.0
52657,95076,10,2016,1981,11338737,1,0,,,,1981.0,,,,
52658,95076,11,2016,2365,13902280,1,0,,,,2365.0,1391.0,331290.0,,331290.0
52659,95076,12,2016,2365,13405194,1,0,,,,2365.0,971.0,339266.0,,339266.0
52660,95110,10,2016,616,13040256,1,0,,,,616.0,,,,
52661,95110,11,2016,623,12141746,1,0,,,,623.0,,,,
52662,95110,12,2016,623,11717060,1,0,,,,623.0,,,,
52663,95111,10,2016,698,3646523,1,1,,,,698.0,294.0,91908.0,,91908.0
52664,95111,11,2016,700,3347507,1,1,,,,700.0,293.0,102067.0,,102067.0
52665,95111,12,2016,699,3467608,1,1,,,,699.0,292.0,142782.0,,142782.0
52666,95112,10,2016,2389,19822862,1,1,,,,2389.0,1264.0,255692.0,,255692.0
52667,95112,11,2016,2391,18847823,1,1,,,,2391.0,1270.0,314579.0,,314579.0
52668,95112,12,2016,2382,19224999,1,0,,,,2382.0,1453.0,672575.0,,672575.0
52669,95113,10,2016,356,10318034,1,0,,,,356.0,180.0,110876.0,,110876.0
52670,95113,11,2016,358,9569284,1,0,,,,358.0,181.0,138271.0,,138271.0
52671,95113,12,2016,358,9365692,1,0,,,,358.0,,,,
52672,95116,10,2016,764,3250522,1,1,,,,764.0,403.0,63348.0,,63348.0
52673,95116,11,2016,767,3015987,1,1,,,,767.0,406.0,71366.0,,71366.0
52674,95116,12,2016,765,3101202,1,1,,,,765.0,405.0,96660.0,,96660.0
52675,95117,10,2016,199,1269187,1,1,,,,199.0,,,,
52676,95117,11,2016,198,1266635,1,1,,,,198.0,124.0,32679.0,,32679.0
52677,95117,12,2016,196,1413842,1,1,,,,196.0,124.0,48292.0,,48292.0
52678,95119,10,2016,279,5244312,1,1,,,,279.0,,,,
52679,95119,11,2016,281,4773928,1,1,,,,281.0,,,,
52680,95119,12,2016,282,4662646,1,0,,,,282.0,,,,
52681,95120,10,2016,286,1756147,1,0,,,,286.0,,,,
52682,95121,10,2016,343,2697111,1,1,,,,343.0,,,,
52683,95121,11,2016,343,2454289,1,1,,,,343.0,150.0,59232.0,,59232.0
52684,95121,12,2016,343,2424663,1,0,,,,343.0,245.0,127465.0,,127465.0
52685,95122,10,2016,820,7920655,1,0,,,,820.0,,,,
52686,95122,11,2016,818,7327626,1,0,,,,818.0,,,,
52687,95122,12,2016,818,7433861,1,0,,,,818.0,,,,
52688,95123,10,2016,848,7412267,1,1,,,,848.0,,,,
52689,95123,11,2016,1128,8583039,1,0,,,,1128.0,777.0,256640.0,,256640.0
52690,95123,12,2016,1127,8520359,1,0,,,,1127.0,655.0,324820.0,,324820.0
52691,95124,10,2016,1050,10305468,1,0,,,,1050.0,,,,
52692,95124,11,2016,1052,9423705,1,0,,,,1052.0,,,,
52693,95124,12,2016,1052,8599989,1,0,,,,1052.0,,,,
52694,95125,10,2016,1276,7934784,1,1,,,,1276.0,740.0,96633.0,,96633.0
52695,95125,11,2016,1273,7692715,1,1,,,,1273.0,741.0,118243.0,,118243.0
52696,95125,12,2016,1281,7956546,1,1,,,,1281.0,741.0,186840.0,,186840.0
52697,95126,10,2016,887,7218020,1,1,,,,887.0,552.0,109916.0,,109916.0
52698,95126,11,2016,890,6955818,1,1,,,,890.0,553.0,140958.0,,140958.0
52699,95126,12,2016,890,7200863,1,1,,,,890.0,553.0,204985.0,,204985.0
52700,95127,10,2016,505,3684617,1,1,,,,505.0,247.0,58743.0,,58743.0
52701,95127,11,2016,502,3419924,1,1,,,,502.0,247.0,70725.0,,70725.0
52702,95127,12,2016,503,3382444,1,1,,,,503.0,247.0,103868.0,,103868.0
52703,95128,10,2016,1026,9734269,1,1,,,,1026.0,,,,
52704,95128,11,2016,1028,9239857,1,1,,,,1028.0,579.0,159971.0,,159971.0
52705,95128,12,2016,1028,9473326,1,1,,,,1028.0,581.0,225488.0,,225488.0
52706,95131,10,2016,1481,26134395,1,1,,,,1481.0,896.0,139199.0,,139199.0
52707,95131,11,2016,1481,24055389,1,1,,,,1481.0,894.0,206851.0,,206851.0
52708,95131,12,2016,1481,23607624,1,0,,,,1481.0,,,,
52709,95132,10,2016,289,2061409,1,1,,,,289.0,158.0,34223.0,,34223.0
52710,95132,11,2016,288,1913273,1,1,,,,288.0,158.0,39226.0,,39226.0
52711,95132,12,2016,290,1863579,1,0,,,,290.0,,,,
52712,95133,10,2016,468,4150729,1,1,,,,468.0,227.0,36294.0,,36294.0
52713,95133,11,2016,467,3990794,1,1,,,,467.0,227.0,47865.0,,47865.0
52714,95133,12,2016,469,4030587,1,0,,,,469.0,,,,
52715,95134,10,2016,398,27666617,1,0,,,,398.0,,,,
52716,95134,11,2016,399,25431841,1,0,,,,399.0,,,,
52717,95134,12,2016,402,23876501,1,0,,,,402.0,,,,
52718,95136,10,2016,299,3316710,1,0,,,,299.0,,,,
52719,95136,11,2016,299,3155649,1,0,,,,299.0,,,,
52720,95136,12,2016,300,2957666,1,0,,,,300.0,,,,
52721,95138,10,2016,424,8089612,1,0,,,,424.0,155.0,101649.0,,101649.0
52722,95138,11,2016,428,7517948,1,0,,,,428.0,154.0,122368.0,,122368.0
52723,95138,12,2016,432,7377110,1,0,,,,432.0,155.0,160608.0,,160608.0
52724,95148,10,2016,205,2082692,1,0,,,,205.0,,,,
52725,95148,11,2016,205,1916941,1,0,,,,205.0,,,,
52726,95148,12,2016,206,1885548,1,0,,,,206.0,,,,
52727,95203,10,2016,437,4163627,1,1,,,,437.0,,,,
52728,95203,11,2016,435,3947353,1,1,,,,435.0,,,,
52729,95203,12,2016,436,4002647,1,0,,,,436.0,,,,
52730,95204,10,2016,639,3201994,1,0,,,,639.0,,,,
52731,95204,11,2016,639,3005119,1,0,,,,639.0,687.0,131244.0,,131244.0
52732,95204,12,2016,638,3033886,1,0,,,,638.0,688.0,228410.0,,228410.0
52733,95205,10,2016,1846,13104043,1,0,,,,1846.0,1304.0,266028.0,,266028.0
52734,95205,11,2016,1852,12162078,1,0,,,,1852.0,1024.0,208104.0,,208104.0
52735,95205,12,2016,1849,12586573,1,0,,,,1849.0,,,,
52736,95206,10,2016,874,14587081,1,0,,,,874.0,737.0,180995.0,,180995.0
52737,95206,11,2016,879,13336589,1,0,,,,879.0,,,,
52738,95206,12,2016,880,12711313,1,0,,,,880.0,,,,
52739,95207,10,2016,1246,9002134,1,1,,,,1246.0,,,,
52740,95207,11,2016,1251,8278137,1,0,,,,1251.0,1459.0,322655.0,,322655.0
52741,95207,12,2016,1250,8313617,1,0,,,,1250.0,1287.0,474207.0,,474207.0
52742,95209,10,2016,296,2242080,1,1,,,,296.0,,,,
52743,95210,10,2016,817,7768081,1,0,,,,817.0,,,,
52744,95210,11,2016,1114,9391024,1,0,,,,1114.0,,,,
52745,95210,12,2016,881,6901658,1,0,,,,881.0,,,,
52746,95212,12,2016,236,2449540,1,1,,,,236.0,118.0,60077.0,,60077.0
52747,95215,10,2016,733,7538243,1,1,,,,733.0,,,,
52748,95215,11,2016,731,6790929,1,1,,,,731.0,284.0,62517.0,,62517.0
52749,95215,12,2016,728,6694648,1,0,,,,728.0,,,,
52750,95219,10,2016,450,4584879,1,1,,,,450.0,277.0,51007.0,,51007.0
52751,95219,11,2016,446,4187591,1,1,,,,446.0,277.0,66903.0,,66903.0
52752,95219,12,2016,446,4393118,1,1,,,,446.0,278.0,107766.0,,107766.0
52753,95222,10,2016,500,2371903,1,0,,,,500.0,,,,
52754,95222,11,2016,501,2217414,1,0,,,,501.0,,,,
52755,95222,12,2016,502,2470474,1,0,,,,502.0,,,,
52756,95223,10,2016,577,1469079,1,0,,,,577.0,,,,
52757,95223,11,2016,577,1676230,1,0,,,,577.0,,,,
52758,95223,12,2016,998,3591009,1,0,,,,998.0,,,,
52759,95225,10,2016,48,65528,1,1,,,,48.0,48.0,65528.0,,65528.0
52760,95225,11,2016,48,62781,1,1,,,,48.0,48.0,62781.0,,62781.0
52761,95225,12,2016,48,66883,1,1,,,,48.0,48.0,66883.0,,66883.0
52762,95240,10,2016,742,4445209,1,0,,,,742.0,1234.0,209058.0,,209058.0
52763,95240,11,2016,747,3608795,1,0,,,,747.0,1951.0,503805.0,,503805.0
52764,95240,12,2016,775,3584302,1,0,,,,775.0,1065.0,405286.0,,405286.0
52765,95242,10,2016,254,1547968,1,0,,,,254.0,374.0,75329.0,,75329.0
52766,95242,11,2016,187,1025297,1,0,,,,187.0,,,,
52767,95242,12,2016,160,979285,1,1,,,,160.0,,,,
52768,95247,10,2016,366,890119,1,0,,,,366.0,,,,
52769,95247,11,2016,269,640246,1,0,,,,269.0,,,,
52770,95247,12,2016,266,707501,1,0,,,,266.0,,,,
52771,95249,10,2016,354,1715550,1,0,,,,354.0,,,,
52772,95249,11,2016,354,1701857,1,0,,,,354.0,,,,
52773,95249,12,2016,354,1839181,1,0,,,,354.0,,,,
52774,95252,10,2016,236,899627,1,1,,,,236.0,,,,
52775,95252,11,2016,236,830160,1,1,,,,236.0,,,,
52776,95252,12,2016,233,864138,1,1,,,,233.0,,,,
52777,95258,11,2016,68,272709,1,1,,,,68.0,,,,
52778,95258,12,2016,70,270935,1,0,,,,70.0,,,,
52779,95301,10,2016,714,2643951,1,0,,,,714.0,,,,
52780,95301,11,2016,715,2270461,1,0,,,,715.0,,,,
52781,95301,12,2016,717,2388447,1,0,,,,717.0,,,,
52782,95304,10,2016,679,6260722,1,0,,,,679.0,,,,
52783,95304,11,2016,684,5717146,1,0,,,,684.0,,,,
52784,95304,12,2016,685,5972240,1,0,,,,685.0,,,,
52785,95310,11,2016,97,204382,1,1,,,,97.0,,,,
52786,95310,12,2016,97,237907,1,1,,,,97.0,,,,
52787,95311,12,2016,158,279522,1,0,,,,158.0,,,,
52788,95320,10,2016,598,2421322,1,0,,,,598.0,,,,
52789,95320,11,2016,600,2214561,1,0,,,,600.0,,,,
52790,95320,12,2016,599,2206981,1,0,,,,599.0,,,,
52791,95321,12,2016,199,777034,1,0,,,,199.0,,,,
52792,95322,10,2016,580,3330620,1,0,,,,580.0,,,,
52793,95322,11,2016,585,3019913,1,0,,,,585.0,,,,
52794,95322,12,2016,585,3169302,1,0,,,,585.0,,,,
52795,95330,10,2016,520,7308895,1,0,,,,520.0,,,,
52796,95330,11,2016,521,6678042,1,0,,,,521.0,,,,
52797,95330,12,2016,521,6879815,1,0,,,,521.0,,,,
52798,95336,10,2016,1060,8056263,1,1,,,,1060.0,,,,
52799,95336,11,2016,1065,7599625,1,1,,,,1065.0,,,,
52800,95336,12,2016,1066,7701108,1,0,,,,1066.0,1164.0,603571.0,,603571.0
52801,95337,10,2016,629,5585328,1,1,,,,629.0,,,,
52802,95337,11,2016,629,5176104,1,0,,,,629.0,456.0,138235.0,,138235.0
52803,95337,12,2016,628,4932636,1,0,,,,628.0,457.0,227271.0,,227271.0
52804,95338,10,2016,814,2283850,1,0,,,,814.0,,,,
52805,95338,11,2016,818,2270548,1,0,,,,818.0,,,,
52806,95338,12,2016,499,1638503,1,0,,,,499.0,,,,
52807,95340,10,2016,1589,6712255,1,0,,,,1589.0,884.0,125434.0,,125434.0
52808,95340,11,2016,1595,5991040,1,0,,,,1595.0,898.0,214662.0,,214662.0
52809,95340,12,2016,1589,6194335,1,0,,,,1589.0,905.0,383284.0,,383284.0
52810,95346,10,2016,57,91607,1,1,,,,57.0,,,,
52811,95346,11,2016,57,89814,1,1,,,,57.0,,,,
52812,95346,12,2016,57,104820,1,1,,,,57.0,,,,
52813,95348,10,2016,689,2385731,1,0,,,,689.0,1118.0,173708.0,,173708.0
52814,95348,11,2016,512,1816219,1,0,,,,512.0,812.0,133159.0,,133159.0
52815,95348,12,2016,515,1864996,1,0,,,,515.0,1038.0,407290.0,,407290.0
52816,95361,10,2016,1057,4481198,1,0,,,,1057.0,707.0,115634.0,,115634.0
52817,95361,11,2016,1059,4046616,1,0,,,,1059.0,,,,
52818,95361,12,2016,1017,4167015,1,0,,,,1017.0,589.0,138270.0,,138270.0
52819,95366,10,2016,293,1521637,1,1,,,,293.0,,,,
52820,95366,11,2016,293,1282533,1,1,,,,293.0,,,,
52821,95366,12,2016,293,1279423,1,1,,,,293.0,,,,
52822,95370,10,2016,1687,7950089,1,0,,,,1687.0,,,,
52823,95370,11,2016,1690,7507447,1,0,,,,1690.0,,,,
52824,95370,12,2016,1692,8197613,1,0,,,,1692.0,,,,
52825,95376,10,2016,1134,10124018,1,1,,,,1134.0,,,,
52826,95376,11,2016,1137,9323612,1,0,,,,1137.0,892.0,201401.0,,201401.0
52827,95376,12,2016,1137,8910285,1,0,,,,1137.0,1005.0,389862.0,,389862.0
52828,95377,10,2016,278,4830034,1,1,,,,278.0,,,,
52829,95377,11,2016,280,4777439,1,0,,,,280.0,,,,
52830,95377,12,2016,278,4825963,1,0,,,,278.0,,,,
52831,95383,10,2016,145,300034,1,1,,,,145.0,,,,
52832,95383,11,2016,146,318923,1,1,,,,146.0,,,,
52833,95383,12,2016,147,432935,1,1,,,,147.0,,,,
52834,95387,10,2016,71,388292,1,1,,,,71.0,71.0,388292.0,,388292.0
52835,95387,11,2016,72,359643,1,1,,,,72.0,72.0,359643.0,,359643.0
52836,95387,12,2016,73,374797,1,1,,,,73.0,73.0,374797.0,,374797.0
52837,95401,10,2016,1189,8777485,1,0,,,,1189.0,924.0,202298.0,,202298.0
52838,95401,11,2016,1189,8203326,1,1,,,,1189.0,,,,
52839,95401,12,2016,1187,8234706,1,0,,,,1187.0,932.0,356918.0,,356918.0
52840,95403,10,2016,1485,14514939,1,0,,,,1485.0,1091.0,228972.0,,228972.0
52841,95403,11,2016,1494,13497293,1,0,,,,1494.0,1716.0,447023.0,,447023.0
52842,95403,12,2016,1498,13344178,1,0,,,,1498.0,1113.0,452610.0,,452610.0
52843,95404,10,2016,1125,4911200,1,1,,,,1125.0,,,,
52844,95404,11,2016,1126,4625354,1,0,,,,1126.0,1258.0,262645.0,,262645.0
52845,95404,12,2016,1130,4885600,1,0,,,,1130.0,1087.0,338815.0,,338815.0
52846,95405,10,2016,540,3647595,1,1,,,,540.0,,,,
52847,95405,11,2016,543,3319396,1,0,,,,543.0,,,,
52848,95405,12,2016,541,3363734,1,1,,,,541.0,,,,
52849,95407,10,2016,1219,9734691,1,1,,,,1219.0,,,,
52850,95407,11,2016,1222,9244536,1,1,,,,1222.0,,,,
52851,95407,12,2016,1225,9125238,1,0,,,,1225.0,,,,
52852,95409,10,2016,331,2249131,1,1,,,,331.0,,,,
52853,95409,11,2016,332,2076122,1,1,,,,332.0,,,,
52854,95409,12,2016,330,2200630,1,1,,,,330.0,,,,
52855,95421,10,2016,142,316402,1,0,,,,142.0,,,,
52856,95421,11,2016,141,299874,1,0,,,,141.0,,,,
52857,95421,12,2016,141,289145,1,0,,,,141.0,,,,
52858,95422,10,2016,374,2293115,1,1,,,,374.0,,,,
52859,95422,11,2016,376,2223140,1,1,,,,376.0,,,,
52860,95422,12,2016,560,3033233,1,0,,,,560.0,,,,
52861,95423,10,2016,234,575413,1,0,,,,234.0,,,,
52862,95423,11,2016,237,598288,1,0,,,,237.0,,,,
52863,95425,10,2016,606,5376176,1,0,,,,606.0,,,,
52864,95425,11,2016,442,2942311,1,0,,,,442.0,,,,
52865,95425,12,2016,443,2998973,1,0,,,,443.0,,,,
52866,95426,10,2016,62,164368,1,1,,,,62.0,62.0,164368.0,,164368.0
52867,95426,11,2016,62,167263,1,1,,,,62.0,62.0,167263.0,,167263.0
52868,95426,12,2016,64,184348,1,1,,,,64.0,64.0,184348.0,,184348.0
52869,95437,10,2016,623,2339280,1,1,,,,623.0,,,,
52870,95437,11,2016,622,2304394,1,1,,,,622.0,,,,
52871,95437,12,2016,623,2593675,1,1,,,,623.0,,,,
52872,95442,10,2016,225,1229822,1,0,,,,225.0,67.0,13406.0,,13406.0
52873,95442,11,2016,224,1019551,1,0,,,,224.0,67.0,15336.0,,15336.0
52874,95442,12,2016,226,1073029,1,0,,,,226.0,108.0,29539.0,,29539.0
52875,95446,10,2016,410,1800319,1,0,,,,410.0,,,,
52876,95446,11,2016,408,1763262,1,0,,,,408.0,,,,
52877,95446,12,2016,410,1827168,1,0,,,,410.0,,,,
52878,95448,10,2016,344,1775964,1,1,,,,344.0,,,,
52879,95448,11,2016,506,2921833,1,0,,,,506.0,697.0,158791.0,,158791.0
52880,95448,12,2016,508,2841410,1,0,,,,508.0,649.0,217014.0,,217014.0
52881,95451,10,2016,287,873584,1,1,,,,287.0,,,,
52882,95451,11,2016,290,867831,1,1,,,,290.0,,,,
52883,95451,12,2016,292,1019951,1,1,,,,292.0,,,,
52884,95453,10,2016,820,3644522,1,0,,,,820.0,,,,
52885,95453,11,2016,823,3666969,1,0,,,,823.0,,,,
52886,95453,12,2016,826,4217679,1,0,,,,826.0,,,,
52887,95454,10,2016,238,646999,1,0,,,,238.0,,,,
52888,95454,11,2016,242,687771,1,0,,,,242.0,,,,
52889,95454,12,2016,246,810204,1,0,,,,246.0,,,,
52890,95460,10,2016,735,1709505,1,0,,,,735.0,,,,
52891,95460,11,2016,738,1695169,1,0,,,,738.0,,,,
52892,95460,12,2016,740,1845059,1,0,,,,740.0,,,,
52893,95472,10,2016,587,3183512,1,0,,,,587.0,,,,
52894,95472,11,2016,588,3009105,1,0,,,,588.0,,,,
52895,95472,12,2016,595,2832553,1,0,,,,595.0,,,,
52896,95476,10,2016,1429,7239154,1,1,,,,1429.0,,,,
52897,95476,11,2016,1431,6379927,1,0,,,,1431.0,1158.0,257000.0,,257000.0
52898,95476,12,2016,1430,6584485,1,0,,,,1430.0,1159.0,430154.0,,430154.0
52899,95482,10,2016,726,3751447,1,0,,,,726.0,856.0,101002.0,,101002.0
52900,95482,11,2016,729,3350608,1,0,,,,729.0,862.0,154609.0,,154609.0
52901,95482,12,2016,730,3467173,1,0,,,,730.0,864.0,277754.0,,277754.0
52902,95490,10,2016,545,2474335,1,0,,,,545.0,,,,
52903,95490,11,2016,546,2465831,1,0,,,,546.0,,,,
52904,95490,12,2016,545,2681947,1,0,,,,545.0,,,,
52905,95492,10,2016,565,4474536,1,1,,,,565.0,,,,
52906,95492,11,2016,567,4089780,1,1,,,,567.0,,,,
52907,95492,12,2016,568,4013693,1,1,,,,568.0,,,,
52908,95501,10,2016,2427,4656335,1,0,,,,2427.0,,,,
52909,95501,11,2016,1722,7832568,1,0,,,,1722.0,,,,
52910,95501,12,2016,1308,7769555,1,0,,,,1308.0,,,,
52911,95503,12,2016,469,2939660,1,0,,,,469.0,,,,
52912,95519,10,2016,518,2768274,1,0,,,,518.0,,,,
52913,95519,11,2016,522,2738291,1,0,,,,522.0,,,,
52914,95519,12,2016,525,2912100,1,0,,,,525.0,,,,
52915,95521,10,2016,874,4098080,1,0,,,,874.0,817.0,107639.0,,107639.0
52916,95521,11,2016,910,3902491,1,0,,,,910.0,821.0,131063.0,,131063.0
52917,95521,12,2016,912,4166550,1,0,,,,912.0,825.0,219778.0,,219778.0
52918,95536,10,2016,319,839662,1,0,,,,319.0,,,,
52919,95536,11,2016,299,778128,1,0,,,,299.0,,,,
52920,95536,12,2016,300,879763,1,0,,,,300.0,,,,
52921,95540,11,2016,657,2917589,1,0,,,,657.0,357.0,45160.0,,45160.0
52922,95540,12,2016,638,3083437,1,0,,,,638.0,358.0,83810.0,,83810.0
52923,95542,10,2016,570,1786346,1,0,,,,570.0,,,,
52924,95542,11,2016,607,1485753,1,0,,,,607.0,,,,
52925,95542,12,2016,577,1954616,1,0,,,,577.0,,,,
52926,95573,10,2016,313,954414,1,0,,,,313.0,,,,
52927,95573,11,2016,321,927176,1,0,,,,321.0,,,,
52928,95573,12,2016,323,1051655,1,0,,,,323.0,,,,
52929,95585,10,2016,69,125385,1,0,,,,69.0,,,,
52930,95585,11,2016,70,142283,1,0,,,,70.0,,,,
52931,95585,12,2016,71,159578,1,0,,,,71.0,,,,
52932,95602,10,2016,609,2904016,1,0,,,,609.0,,,,
52933,95602,11,2016,605,2718624,1,0,,,,605.0,294.0,66385.0,,66385.0
52934,95602,12,2016,480,2593246,1,0,,,,480.0,297.0,111849.0,,111849.0
52935,95603,10,2016,1529,8642448,1,0,,,,1529.0,2452.0,443742.0,,443742.0
52936,95603,11,2016,1535,8274772,1,0,,,,1535.0,962.0,207250.0,,207250.0
52937,95603,12,2016,1564,7857411,1,0,,,,1564.0,968.0,349916.0,,349916.0
52938,95605,10,2016,324,7081126,1,0,,,,324.0,,,,
52939,95605,11,2016,326,6401159,1,0,,,,326.0,437.0,203434.0,,203434.0
52940,95605,12,2016,322,6006255,1,0,,,,322.0,437.0,353218.0,,353218.0
52941,95613,10,2016,33,54863,1,1,,,,33.0,33.0,54863.0,,54863.0
52942,95613,12,2016,32,50245,1,1,,,,32.0,32.0,50245.0,,50245.0
52943,95616,10,2016,1117,9581784,1,1,,,,1117.0,,,,
52944,95616,11,2016,1115,8651097,1,1,,,,1115.0,,,,
52945,95616,12,2016,1115,8673791,1,1,,,,1115.0,,,,
52946,95620,10,2016,674,4521709,1,0,,,,674.0,,,,
52947,95620,11,2016,675,4051826,1,0,,,,675.0,,,,
52948,95620,12,2016,677,4111781,1,0,,,,677.0,,,,
52949,95634,10,2016,539,1716338,1,0,,,,539.0,,,,
52950,95634,11,2016,448,1444255,1,0,,,,448.0,,,,
52951,95642,10,2016,1008,3992523,1,0,,,,1008.0,927.0,194295.0,,194295.0
52952,95642,11,2016,1011,3857734,1,0,,,,1011.0,662.0,132130.0,,132130.0
52953,95642,12,2016,1010,4091516,1,0,,,,1010.0,667.0,208960.0,,208960.0
52954,95645,10,2016,61,109364,1,1,,,,61.0,,,,
52955,95648,10,2016,1034,6355649,1,0,,,,1034.0,,,,
52956,95648,11,2016,1226,6432633,1,0,,,,1226.0,,,,
52957,95648,12,2016,1038,6118111,1,0,,,,1038.0,,,,
52958,95650,10,2016,511,1555062,1,0,,,,511.0,,,,
