ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
93923,11,2015,Gas- Commercial,Y,0,0,
93923,12,2015,Gas- Commercial,Y,431,"147,746",343
93924,10,2015,Gas- Commercial,Y,0,0,
93924,11,2015,Gas- Commercial,Y,0,0,
93924,12,2015,Gas- Commercial,Y,0,0,
93925,10,2015,Gas- Commercial,Y,0,0,
93925,11,2015,Gas- Commercial,Y,0,0,
93925,12,2015,Gas- Commercial,Y,0,0,
93926,10,2015,Gas- Commercial,Y,0,0,
93926,11,2015,Gas- Commercial,Y,94,"11,140",119
93926,12,2015,Gas- Commercial,Y,95,"13,801",145
93927,10,2015,Gas- Commercial,Y,0,0,
93927,11,2015,Gas- Commercial,Y,0,0,
93927,12,2015,Gas- Commercial,Y,0,0,
93930,10,2015,Gas- Commercial,Y,675,"127,474",189
93930,11,2015,Gas- Commercial,Y,472,"116,342",246
93930,12,2015,Gas- Commercial,Y,693,"244,924",353
93933,10,2015,Gas- Commercial,Y,0,0,
93933,11,2015,Gas- Commercial,N,272,"53,680",197
93933,12,2015,Gas- Commercial,N,273,"69,599",255
93940,10,2015,Gas- Commercial,Y,"1,766","495,818",281
93940,11,2015,Gas- Commercial,Y,"1,773","767,759",433
93940,12,2015,Gas- Commercial,Y,"1,346","764,030",568
93950,10,2015,Gas- Commercial,Y,0,0,
93950,11,2015,Gas- Commercial,Y,0,0,
93950,12,2015,Gas- Commercial,Y,0,0,
93953,10,2015,Gas- Commercial,Y,0,0,
93953,11,2015,Gas- Commercial,Y,0,0,
93953,12,2015,Gas- Commercial,Y,0,0,
93955,10,2015,Gas- Commercial,Y,731,"109,121",149
93955,11,2015,Gas- Commercial,N,467,"112,428",241
93955,12,2015,Gas- Commercial,N,468,"145,962",312
93960,10,2015,Gas- Commercial,Y,0,0,
93960,11,2015,Gas- Commercial,Y,0,0,
93960,12,2015,Gas- Commercial,Y,0,0,
94002,10,2015,Gas- Commercial,N,442,"73,883",167
