ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
93445,1,2013,Elec- Agricultural,Y,0,0,
93445,2,2013,Elec- Agricultural,Y,0,0,
93445,3,2013,Elec- Agricultural,Y,0,0,
93446,1,2013,Elec- Agricultural,Y,"1,230","7,735,235","6,289"
93446,2,2013,Elec- Agricultural,Y,0,0,
93446,3,2013,Elec- Agricultural,Y,"1,246","11,955,397","9,595"
93449,1,2013,Elec- Agricultural,Y,0,0,
93449,2,2013,Elec- Agricultural,Y,0,0,
93449,3,2013,Elec- Agricultural,Y,0,0,
93450,1,2013,Elec- Agricultural,Y,0,0,
93450,2,2013,Elec- Agricultural,Y,0,0,
93450,3,2013,Elec- Agricultural,Y,0,0,
93451,1,2013,Elec- Agricultural,N,63,"20,568",326
93451,2,2013,Elec- Agricultural,Y,0,0,
93451,3,2013,Elec- Agricultural,Y,0,0,
93453,1,2013,Elec- Agricultural,Y,0,0,
93453,2,2013,Elec- Agricultural,Y,0,0,
93453,3,2013,Elec- Agricultural,Y,0,0,
93454,1,2013,Elec- Agricultural,Y,0,0,
93454,2,2013,Elec- Agricultural,Y,0,0,
93454,3,2013,Elec- Agricultural,Y,0,0,
93455,1,2013,Elec- Agricultural,Y,0,0,
93455,2,2013,Elec- Agricultural,Y,0,0,
93455,3,2013,Elec- Agricultural,Y,0,0,
93458,1,2013,Elec- Agricultural,Y,0,0,
93458,2,2013,Elec- Agricultural,Y,0,0,
93458,3,2013,Elec- Agricultural,Y,0,0,
93460,1,2013,Elec- Agricultural,Y,0,0,
93460,2,2013,Elec- Agricultural,Y,0,0,
93460,3,2013,Elec- Agricultural,Y,0,0,
93461,1,2013,Elec- Agricultural,Y,0,0,
93461,2,2013,Elec- Agricultural,Y,0,0,
93461,3,2013,Elec- Agricultural,Y,0,0,
93463,1,2013,Elec- Agricultural,Y,0,0,
93463,2,2013,Elec- Agricultural,Y,0,0,
93463,3,2013,Elec- Agricultural,Y,0,0,
93465,1,2013,Elec- Agricultural,Y,0,0,
93465,2,2013,Elec- Agricultural,Y,0,0,
93465,3,2013,Elec- Agricultural,Y,0,0,
93601,1,2013,Elec- Agricultural,Y,0,0,
93601,2,2013,Elec- Agricultural,Y,0,0,
93601,3,2013,Elec- Agricultural,Y,0,0,
93602,1,2013,Elec- Agricultural,Y,0,0,
93602,2,2013,Elec- Agricultural,Y,0,0,
93602,3,2013,Elec- Agricultural,Y,0,0,
93603,1,2013,Elec- Agricultural,Y,0,0,
