ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93602,12,2016,Elec- Agricultural,Y,0,0,
93603,10,2016,Elec- Agricultural,Y,0,0,
93603,11,2016,Elec- Agricultural,Y,0,0,
93603,12,2016,Elec- Agricultural,Y,0,0,
93608,10,2016,Elec- Agricultural,Y,133,"7,325,148","55,076"
93608,11,2016,Elec- Agricultural,Y,0,0,
93608,12,2016,Elec- Agricultural,Y,0,0,
93609,10,2016,Elec- Agricultural,Y,0,0,
93609,11,2016,Elec- Agricultural,Y,0,0,
93609,12,2016,Elec- Agricultural,Y,0,0,
93610,10,2016,Elec- Agricultural,N,423,"11,087,628","26,212"
93610,11,2016,Elec- Agricultural,Y,587,"4,520,259","7,701"
93610,12,2016,Elec- Agricultural,Y,0,0,
93611,10,2016,Elec- Agricultural,Y,0,0,
93611,11,2016,Elec- Agricultural,Y,0,0,
93611,12,2016,Elec- Agricultural,Y,0,0,
93612,10,2016,Elec- Agricultural,Y,0,0,
93612,11,2016,Elec- Agricultural,Y,0,0,
93612,12,2016,Elec- Agricultural,Y,0,0,
93614,10,2016,Elec- Agricultural,Y,0,0,
93614,11,2016,Elec- Agricultural,Y,0,0,
93614,12,2016,Elec- Agricultural,Y,0,0,
93615,10,2016,Elec- Agricultural,Y,0,0,
93615,11,2016,Elec- Agricultural,Y,0,0,
93615,12,2016,Elec- Agricultural,Y,0,0,
93616,10,2016,Elec- Agricultural,Y,0,0,
93616,11,2016,Elec- Agricultural,Y,0,0,
93616,12,2016,Elec- Agricultural,Y,0,0,
93618,10,2016,Elec- Agricultural,Y,0,0,
93618,11,2016,Elec- Agricultural,Y,0,0,
93618,12,2016,Elec- Agricultural,Y,0,0,
93619,10,2016,Elec- Agricultural,Y,0,0,
93619,11,2016,Elec- Agricultural,Y,0,0,
93619,12,2016,Elec- Agricultural,Y,0,0,
93620,10,2016,Elec- Agricultural,Y,0,0,
93620,11,2016,Elec- Agricultural,Y,0,0,
93620,12,2016,Elec- Agricultural,Y,0,0,
93621,10,2016,Elec- Agricultural,Y,0,0,
93621,11,2016,Elec- Agricultural,Y,0,0,
93621,12,2016,Elec- Agricultural,Y,0,0,
93622,10,2016,Elec- Agricultural,Y,"1,508","29,390,690","19,490"
93622,11,2016,Elec- Agricultural,Y,"1,828","21,554,365","11,791"
93622,12,2016,Elec- Agricultural,Y,0,0,
93623,10,2016,Elec- Agricultural,Y,0,0,
93623,11,2016,Elec- Agricultural,Y,0,0,
93623,12,2016,Elec- Agricultural,Y,0,0,
93624,10,2016,Elec- Agricultural,N,96,"5,424,212","56,502"
93625,10,2016,Elec- Agricultural,Y,0,0,
93625,11,2016,Elec- Agricultural,Y,0,0,
93625,12,2016,Elec- Agricultural,Y,0,0,
93626,10,2016,Elec- Agricultural,Y,0,0,
93626,11,2016,Elec- Agricultural,Y,0,0,
93626,12,2016,Elec- Agricultural,Y,0,0,
93627,10,2016,Elec- Agricultural,Y,0,0,
93627,11,2016,Elec- Agricultural,Y,0,0,
93627,12,2016,Elec- Agricultural,Y,0,0,
93628,10,2016,Elec- Agricultural,Y,0,0,
93628,11,2016,Elec- Agricultural,Y,0,0,
93628,12,2016,Elec- Agricultural,Y,0,0,
93630,10,2016,Elec- Agricultural,Y,568,"7,977,010","14,044"
93630,11,2016,Elec- Agricultural,Y,0,0,
93630,12,2016,Elec- Agricultural,Y,0,0,
93631,10,2016,Elec- Agricultural,Y,888,"7,078,365","7,971"
93631,11,2016,Elec- Agricultural,Y,"2,891","47,578,929","16,458"
93631,12,2016,Elec- Agricultural,Y,0,0,
93635,10,2016,Elec- Agricultural,Y,0,0,
93635,11,2016,Elec- Agricultural,Y,0,0,
93635,12,2016,Elec- Agricultural,Y,706,"3,672,889","5,202"
93636,10,2016,Elec- Agricultural,Y,0,0,
93636,11,2016,Elec- Agricultural,Y,0,0,
93636,12,2016,Elec- Agricultural,Y,0,0,
93637,10,2016,Elec- Agricultural,N,593,"8,634,125","14,560"
93637,11,2016,Elec- Agricultural,Y,908,"4,456,756","4,908"
93637,12,2016,Elec- Agricultural,Y,"2,369","12,095,547","5,106"
93638,10,2016,Elec- Agricultural,Y,445,"3,942,683","8,860"
93638,11,2016,Elec- Agricultural,Y,0,0,
